date,system,flow_taf
2002-12-31,ME,31.551000595092773
2003-01-31,ME,40.52099990844727
2003-02-28,ME,34.40800094604492
2003-03-31,ME,63.02399826049805
2003-04-30,ME,116.6500015258789
2003-05-31,ME,258.1210021972656
2003-06-30,ME,188.9040069580078
2003-07-31,ME,31.86899948120117
2003-08-31,ME,13.888999938964844
2003-09-30,ME,5.65500020980835
2003-10-31,ME,2.259000062942505
2003-11-30,ME,8.527999877929688
2003-12-31,ME,26.399999618530277
2004-01-31,ME,34.676998138427734
2004-02-29,ME,60.108001708984375
2004-03-31,ME,120.00299835205078
2004-04-30,ME,138.89300537109375
2004-05-31,ME,135.21600341796875
2004-06-30,ME,54.323001861572266
2004-07-31,ME,17.483999252319336
2004-08-31,ME,6.65500020980835
2004-09-30,ME,3.5420000553131104
2004-10-31,ME,19.562000274658203
2004-11-30,ME,21.676000595092773
2004-12-31,ME,40.608001708984375
2005-01-31,ME,200.0590057373047
2005-02-28,ME,105.41600036621094
2005-03-31,ME,191.0039978027344
2005-04-30,ME,152.40499877929688
2005-05-31,ME,466.5329895019531
2005-06-30,ME,324.5989990234375
2005-07-31,ME,125.50800323486328
2005-08-31,ME,24.926000595092773
2005-09-30,ME,11.56700038909912
2005-10-31,ME,8.3149995803833
2005-11-30,ME,6.953999996185303
2005-12-31,ME,74.47899627685547
2006-01-31,ME,129.25399780273438
2006-02-28,ME,67.72000122070312
2006-03-31,ME,171.47999572753906
2006-04-30,ME,343.72100830078125
2006-05-31,ME,496.0910034179688
2006-06-30,ME,332.09600830078125
2006-07-31,ME,84.80400085449219
2006-08-31,ME,17.479000091552734
2006-09-30,ME,8.842000007629395
2006-10-31,ME,12.758999824523926
2006-11-30,ME,10.236000061035156
2006-12-31,ME,15.416000366210938
2007-01-31,ME,16.049999237060547
2007-02-28,ME,37.02899932861328
2007-03-31,ME,68.72599792480469
2007-04-30,ME,93.56300354003906
2007-05-31,ME,103.19499969482422
2007-06-30,ME,28.92300033569336
2007-07-31,ME,13.083999633789062
2007-08-31,ME,8.402999877929688
2007-09-30,ME,5.626999855041504
2007-10-31,ME,4.861000061035156
2007-11-30,ME,6.073999881744385
2007-12-31,ME,7.0329999923706055
2008-01-31,ME,47.77199935913086
2008-02-29,ME,64.42400360107422
2008-03-31,ME,56.005001068115234
2008-04-30,ME,104.4290008544922
2008-05-31,ME,196.2910003662109
2008-06-30,ME,93.33000183105467
2008-07-31,ME,24.61400032043457
2008-08-31,ME,7.320000171661377
2008-09-30,ME,4.409999847412109
2008-10-31,ME,3.2179999351501465
2008-11-30,ME,21.67300033569336
2008-12-31,ME,13.348999977111816
2009-01-31,ME,49.9739990234375
2009-02-28,ME,61.49100112915039
2009-03-31,ME,104.75700378417967
2009-04-30,ME,148.5709991455078
2009-05-31,ME,288.4320068359375
2009-06-30,ME,95.8730010986328
2009-07-31,ME,32.05099868774414
2009-08-31,ME,11.656000137329102
2009-09-30,ME,5.526000022888184
2009-10-31,ME,27.49399948120117
2009-11-30,ME,8.413999557495117
2009-12-31,ME,23.6200008392334
2010-01-31,ME,56.77000045776367
2010-02-28,ME,69.12999725341797
2010-03-31,ME,90.68699645996094
2010-04-30,ME,137.0590057373047
2010-05-31,ME,220.9600067138672
2010-06-30,ME,330.572998046875
2010-07-31,ME,77.33200073242188
2010-08-31,ME,17.010000228881836
2010-09-30,ME,7.711999893188477
2010-10-31,ME,36.7400016784668
2010-11-30,ME,35.62099838256836
2010-12-31,ME,181.4290008544922
2011-01-31,ME,104.95700073242188
2011-02-28,ME,105.35900115966795
2011-03-31,ME,263.0419921875
2011-04-30,ME,217.0030059814453
2011-05-31,ME,305.18701171875
2011-06-30,ME,414.6090087890625
2011-07-31,ME,196.69700622558597
2011-08-31,ME,48.36899948120117
2011-09-30,ME,17.56800079345703
2011-10-31,ME,21.143999099731445
2011-11-30,ME,9.392000198364258
2011-12-31,ME,6.539999961853027
2012-01-31,ME,20.11199951171875
2012-02-29,ME,16.475000381469727
2012-03-31,ME,44.19300079345703
2012-04-30,ME,149.36399841308594
2012-05-31,ME,117.21299743652344
2012-06-30,ME,26.351999282836918
2012-07-31,ME,7.947000026702881
2012-08-31,ME,4.505000114440918
2012-09-30,ME,3.259999990463257
2012-10-31,ME,1.940999984741211
2012-11-30,ME,9.12399959564209
2012-12-31,ME,81.0479965209961
2013-01-31,ME,31.552000045776367
2013-02-28,ME,24.839000701904297
2013-03-31,ME,58.823001861572266
2013-04-30,ME,122.83499908447266
2013-05-31,ME,102.16100311279295
2013-06-30,ME,33.25600051879883
2013-07-31,ME,8.942000389099121
2013-08-31,ME,3.275000095367432
2013-09-30,ME,1.2699999809265137
2013-10-31,ME,2.2309999465942383
2013-11-30,ME,2.864000082015991
2013-12-31,ME,3.197999954223633
2014-01-31,ME,2.650000095367432
2014-02-28,ME,12.98900032043457
2014-03-31,ME,33.566001892089844
2014-04-30,ME,75.02300262451172
2014-05-31,ME,73.5250015258789
2014-06-30,ME,22.28700065612793
2014-07-31,ME,9.975000381469728
2014-08-31,ME,5.10699987411499
2014-09-30,ME,1.7230000495910645
2014-10-31,ME,0.7089999914169312
2014-11-30,ME,1.9589999914169312
2014-12-31,ME,11.43000030517578
2015-01-31,ME,6.5929999351501465
2015-02-28,ME,33.27199935913086
2015-03-31,ME,20.36100006103516
2015-04-30,ME,29.67799949645996
2015-05-31,ME,42.66600036621094
2015-06-30,ME,20.5939998626709
2015-07-31,ME,11.689000129699709
2015-08-31,ME,3.1480000019073486
2015-09-30,ME,2.4100000858306885
2015-10-31,ME,2.7890000343322754
2015-11-30,ME,14.008000373840332
2015-12-31,ME,38.20800018310547
2016-01-31,ME,68.03099822998047
2016-02-29,ME,58.73500061035156
2016-03-31,ME,170.01100158691406
2016-04-30,ME,173.9340057373047
2016-05-31,ME,183.6419982910156
2016-06-30,ME,113.76200103759766
2016-07-31,ME,23.268999099731445
2016-08-31,ME,7.793000221252441
2016-09-30,ME,3.806999921798706
2016-10-31,ME,34.917999267578125
2016-11-30,ME,25.625999450683597
2016-12-31,ME,80.58799743652344
2017-01-31,ME,370.6650085449219
2017-02-28,ME,487.6629943847656
2017-03-31,ME,222.5540008544922
2017-04-30,ME,274.82501220703125
2017-05-31,ME,465.0559997558594
2017-06-30,ME,378.552001953125
2017-07-31,ME,114.41300201416016
2017-08-31,ME,31.8129997253418
2017-09-30,ME,16.503999710083008
2017-10-31,ME,10.111000061035156
2017-11-30,ME,22.05699920654297
2017-12-31,ME,12.48900032043457
2018-01-31,ME,28.1299991607666
2018-02-28,ME,15.633000373840332
2018-03-31,ME,185.2169952392578
2018-04-30,ME,248.9600067138672
2018-05-31,ME,134.82400512695312
2018-06-30,ME,53.12699890136719
2018-07-31,ME,22.545000076293945
2018-08-31,ME,11.92300033569336
2018-09-30,ME,7.947999954223633
2018-10-31,ME,7.445000171661377
2018-11-30,ME,11.031000137329102
2018-12-31,ME,16.89699935913086
2019-01-31,ME,57.18299865722656
2019-02-28,ME,224.24899291992188
2019-03-31,ME,186.31300354003903
2019-04-30,ME,256.4530029296875
2019-05-31,ME,338.5199890136719
2019-06-30,ME,371.6449890136719
2019-07-31,ME,110.21600341796876
2019-08-31,ME,32.04499816894531
2019-09-30,ME,20.902000427246094
2019-10-31,ME,10.722999572753906
2019-11-30,ME,7.438000202178955
2019-12-31,ME,31.062000274658203
2020-01-31,ME,16.124000549316406
2020-02-29,ME,16.47599983215332
2020-03-31,ME,42.26100158691406
2020-04-30,ME,135.69400024414062
2020-05-31,ME,157.48599243164062
2020-06-30,ME,45.76399993896485
2020-07-31,ME,20.23699951171875
2020-08-31,ME,10.001999855041504
2020-09-30,ME,5.715000152587891
2020-10-31,ME,5.105000019073486
2020-11-30,ME,4.788000106811523
2020-12-31,ME,5.797999858856201
2021-01-31,ME,9.600000381469728
2021-02-28,ME,16.424999237060547
2021-03-31,ME,26.090999603271484
2021-04-30,ME,87.53800201416016
2021-05-31,ME,93.48300170898438
2021-06-30,ME,19.52300071716309
2021-07-31,ME,6.478000164031982
2021-08-31,ME,3.525000095367432
2021-09-30,ME,2.194000005722046
2021-10-31,ME,4.880000114440918
2021-11-30,ME,5.230000019073486
2021-12-31,ME,5.579999923706055
1920-10-31,OROV,81.5
1920-11-30,OROV,549.0
1920-12-31,OROV,549.0
1921-01-31,OROV,849.0
1921-02-28,OROV,562.0
1921-03-31,OROV,960.0
1921-04-30,OROV,743.0
1921-05-31,OROV,831.0
1921-06-30,OROV,456.0
1921-07-31,OROV,177.0
1921-08-31,OROV,108.0
1921-09-30,OROV,87.4000015258789
1921-10-31,OROV,81.19999694824219
1921-11-30,OROV,100.0
1921-12-31,OROV,194.0
1922-01-31,OROV,192.0
1922-02-28,OROV,422.0
1922-03-31,OROV,433.0
1922-04-30,OROV,933.0
1922-05-31,OROV,1570.0
1922-06-30,OROV,721.0
1922-07-31,OROV,210.0
1922-08-31,OROV,119.0
1922-09-30,OROV,89.4000015258789
1922-10-31,OROV,95.1999969482422
1922-11-30,OROV,129.0
1922-12-31,OROV,347.0
1923-01-31,OROV,309.0
1923-02-28,OROV,206.0
1923-03-31,OROV,362.0
1923-04-30,OROV,651.0
1923-05-31,OROV,482.0
1923-06-30,OROV,230.0
1923-07-31,OROV,125.0
1923-08-31,OROV,84.69999694824219
1923-09-30,OROV,75.0
1923-10-31,OROV,83.5999984741211
1923-11-30,OROV,78.69999694824219
1923-12-31,OROV,91.6999969482422
1924-01-31,OROV,107.0
1924-02-29,OROV,298.0
1924-03-31,OROV,122.0
1924-04-30,OROV,168.0
1924-05-31,OROV,101.0
1924-06-30,OROV,63.900001525878906
1924-07-31,OROV,62.70000076293945
1924-08-31,OROV,63.09999847412109
1924-09-30,OROV,55.59999847412109
1924-10-31,OROV,77.5999984741211
1924-11-30,OROV,137.0
1924-12-31,OROV,140.0
1925-01-31,OROV,155.0
1925-02-28,OROV,754.0
1925-03-31,OROV,378.0
1925-04-30,OROV,534.0
1925-05-31,OROV,422.0
1925-06-30,OROV,192.0
1925-07-31,OROV,113.0
1925-08-31,OROV,92.8000030517578
1925-09-30,OROV,80.30000305175781
1925-10-31,OROV,89.30000305175781
1925-11-30,OROV,115.0
1925-12-31,OROV,139.0
1926-01-31,OROV,156.0
1926-02-28,OROV,619.0
1926-03-31,OROV,408.0
1926-04-30,OROV,862.0
1926-05-31,OROV,324.0
1926-06-30,OROV,139.0
1926-07-31,OROV,94.4000015258789
1926-08-31,OROV,78.0999984741211
1926-09-30,OROV,74.0
1926-10-31,OROV,80.5999984741211
1926-11-30,OROV,448.0
1926-12-31,OROV,299.0
1927-01-31,OROV,369.0
1927-02-28,OROV,1270.0
1927-03-31,OROV,782.0
1927-04-30,OROV,931.0
1927-05-31,OROV,750.0
1927-06-30,OROV,382.0
1927-07-31,OROV,164.0
1927-08-31,OROV,108.0
1927-09-30,OROV,86.0999984741211
1927-10-31,OROV,83.0
1927-11-30,OROV,291.0
1927-12-31,OROV,187.0
1928-01-31,OROV,229.0
1928-02-29,OROV,365.0
1928-03-31,OROV,1410.0
1928-04-30,OROV,727.0
1928-05-31,OROV,440.0
1928-06-30,OROV,163.0
1928-07-31,OROV,118.0
1928-08-31,OROV,86.80000305175781
1928-09-30,OROV,72.30000305175781
1928-10-31,OROV,73.5999984741211
1928-11-30,OROV,92.8000030517578
1928-12-31,OROV,118.0
1929-01-31,OROV,101.0
1929-02-28,OROV,185.0
1929-03-31,OROV,259.0
1929-04-30,OROV,268.0
1929-05-31,OROV,350.0
1929-06-30,OROV,177.0
1929-07-31,OROV,91.1999969482422
1929-08-31,OROV,66.4000015258789
1929-09-30,OROV,62.29999923706055
1929-10-31,OROV,59.400001525878906
1929-11-30,OROV,57.400001525878906
1929-12-31,OROV,890.0
1930-01-31,OROV,326.0
1930-02-28,OROV,420.0
1930-03-31,OROV,618.0
1930-04-30,OROV,650.0
1930-05-31,OROV,452.0
1930-06-30,OROV,209.0
1930-07-31,OROV,115.0
1930-08-31,OROV,85.0
1930-09-30,OROV,70.19999694824219
1930-10-31,OROV,71.5
1930-11-30,OROV,102.0
1930-12-31,OROV,83.4000015258789
1931-01-31,OROV,148.0
1931-02-28,OROV,146.0
1931-03-31,OROV,280.0
1931-04-30,OROV,202.0
1931-05-31,OROV,143.0
1931-06-30,OROV,88.69999694824219
1931-07-31,OROV,68.4000015258789
1931-08-31,OROV,57.79999923706055
1931-09-30,OROV,52.5
1931-10-31,OROV,78.5999984741211
1931-11-30,OROV,81.9000015258789
1931-12-31,OROV,264.0
1932-01-31,OROV,237.0
1932-02-29,OROV,210.0
1932-03-31,OROV,554.0
1932-04-30,OROV,606.0
1932-05-31,OROV,681.0
1932-06-30,OROV,326.0
1932-07-31,OROV,129.0
1932-08-31,OROV,83.69999694824219
1932-09-30,OROV,73.19999694824219
1932-10-31,OROV,69.9000015258789
1932-11-30,OROV,73.0999984741211
1932-12-31,OROV,84.5999984741211
1933-01-31,OROV,147.0
1933-02-28,OROV,88.9000015258789
1933-03-31,OROV,261.0
1933-04-30,OROV,343.0
1933-05-31,OROV,398.0
1933-06-30,OROV,295.0
1933-07-31,OROV,106.0
1933-08-31,OROV,71.30000305175781
1933-09-30,OROV,61.70000076293945
1933-10-31,OROV,67.0999984741211
1933-11-30,OROV,68.0
1933-12-31,OROV,205.0
1934-01-31,OROV,278.0
1934-02-28,OROV,314.0
1934-03-31,OROV,372.0
1934-04-30,OROV,264.0
1934-05-31,OROV,156.0
1934-06-30,OROV,99.1999969482422
1934-07-31,OROV,75.0
1934-08-31,OROV,64.5999984741211
1934-09-30,OROV,53.900001525878906
1934-10-31,OROV,62.79999923706055
1934-11-30,OROV,140.0
1934-12-31,OROV,139.0
1935-01-31,OROV,276.0
1935-02-28,OROV,240.0
1935-03-31,OROV,347.0
1935-04-30,OROV,1380.0
1935-05-31,OROV,962.0
1935-06-30,OROV,401.0
1935-07-31,OROV,149.0
1935-08-31,OROV,96.3000030517578
1935-09-30,OROV,76.9000015258789
1935-10-31,OROV,79.69999694824219
1935-11-30,OROV,78.4000015258789
1935-12-31,OROV,102.0
1936-01-31,OROV,663.0
1936-02-29,OROV,944.0
1936-03-31,OROV,601.0
1936-04-30,OROV,719.0
1936-05-31,OROV,521.0
1936-06-30,OROV,278.0
1936-07-31,OROV,130.0
1936-08-31,OROV,93.3000030517578
1936-09-30,OROV,81.0
1936-10-31,OROV,69.5
1936-11-30,OROV,69.0999984741211
1936-12-31,OROV,77.5
1937-01-31,OROV,92.3000030517578
1937-02-28,OROV,252.0
1937-03-31,OROV,505.0
1937-04-30,OROV,705.0
1937-05-31,OROV,784.0
1937-06-30,OROV,319.0
1937-07-31,OROV,132.0
1937-08-31,OROV,89.19999694824219
1937-09-30,OROV,71.5
1937-10-31,OROV,76.9000015258789
1937-11-30,OROV,337.0
1937-12-31,OROV,1130.0
1938-01-31,OROV,346.0
1938-02-28,OROV,748.0
1938-03-31,OROV,1370.0
1938-04-30,OROV,1500.0
1938-05-31,OROV,1700.0
1938-06-30,OROV,828.0
1938-07-31,OROV,293.0
1938-08-31,OROV,158.0
1938-09-30,OROV,117.0
1938-10-31,OROV,114.0
1938-11-30,OROV,122.0
1938-12-31,OROV,141.0
1939-01-31,OROV,144.0
1939-02-28,OROV,130.0
1939-03-31,OROV,328.0
1939-04-30,OROV,364.0
1939-05-31,OROV,194.0
1939-06-30,OROV,109.0
1939-07-31,OROV,81.5
1939-08-31,OROV,67.0
1939-09-30,OROV,62.5
1939-10-31,OROV,69.0
1939-11-30,OROV,65.69999694824219
1939-12-31,OROV,123.0
1940-01-31,OROV,675.0
1940-02-29,OROV,1220.0
1940-03-31,OROV,1500.0
1940-04-30,OROV,977.0
1940-05-31,OROV,498.0
1940-06-30,OROV,226.0
1940-07-31,OROV,132.0
1940-08-31,OROV,101.0
1940-09-30,OROV,88.0999984741211
1940-10-31,OROV,101.0
1940-11-30,OROV,152.0
1940-12-31,OROV,660.0
1941-01-31,OROV,686.0
1941-02-28,OROV,1100.0
1941-03-31,OROV,949.0
1941-04-30,OROV,839.0
1941-05-31,OROV,1060.0
1941-06-30,OROV,451.0
1941-07-31,OROV,219.0
1941-08-31,OROV,145.0
1941-09-30,OROV,120.0
1941-10-31,OROV,106.0
1941-11-30,OROV,139.0
1941-12-31,OROV,817.0
1942-01-31,OROV,892.0
1942-02-28,OROV,1060.0
1942-03-31,OROV,483.0
1942-04-30,OROV,1070.0
1942-05-31,OROV,923.0
1942-06-30,OROV,637.0
1942-07-31,OROV,253.0
1942-08-31,OROV,152.0
1942-09-30,OROV,120.0
1942-10-31,OROV,108.0
1942-11-30,OROV,214.0
1942-12-31,OROV,405.0
1943-01-31,OROV,986.0
1943-02-28,OROV,585.0
1943-03-31,OROV,1180.0
1943-04-30,OROV,892.0
1943-05-31,OROV,529.0
1943-06-30,OROV,321.0
1943-07-31,OROV,172.0
1943-08-31,OROV,124.0
1943-09-30,OROV,104.0
1943-10-31,OROV,93.3000030517578
1943-11-30,OROV,108.0
1943-12-31,OROV,118.0
1944-01-31,OROV,159.0
1944-02-29,OROV,247.0
1944-03-31,OROV,400.0
1944-04-30,OROV,478.0
1944-05-31,OROV,608.0
1944-06-30,OROV,274.0
1944-07-31,OROV,211.0
1944-08-31,OROV,97.5
1944-09-30,OROV,78.30000305175781
1944-10-31,OROV,81.80000305175781
1944-11-30,OROV,217.0
1944-12-31,OROV,295.0
1945-01-31,OROV,214.0
1945-02-28,OROV,780.0
1945-03-31,OROV,392.0
1945-04-30,OROV,527.0
1945-05-31,OROV,617.0
1945-06-30,OROV,276.0
1945-07-31,OROV,143.0
1945-08-31,OROV,107.0
1945-09-30,OROV,85.80000305175781
1945-10-31,OROV,121.0
1945-11-30,OROV,222.0
1945-12-31,OROV,851.0
1946-01-31,OROV,483.0
1946-02-28,OROV,250.0
1946-03-31,OROV,460.0
1946-04-30,OROV,673.0
1946-05-31,OROV,569.0
1946-06-30,OROV,228.0
1946-07-31,OROV,135.0
1946-08-31,OROV,106.0
1946-09-30,OROV,86.80000305175781
1946-10-31,OROV,81.4000015258789
1946-11-30,OROV,204.0
1946-12-31,OROV,214.0
1947-01-31,OROV,117.0
1947-02-28,OROV,359.0
1947-03-31,OROV,515.0
1947-04-30,OROV,419.0
1947-05-31,OROV,212.0
1947-06-30,OROV,165.0
1947-07-31,OROV,93.1999969482422
1947-08-31,OROV,81.19999694824219
1947-09-30,OROV,71.19999694824219
1947-10-31,OROV,140.0
1947-11-30,OROV,122.0
1947-12-31,OROV,96.9000015258789
1948-01-31,OROV,404.0
1948-02-29,OROV,140.0
1948-03-31,OROV,272.0
1948-04-30,OROV,934.0
1948-05-31,OROV,838.0
1948-06-30,OROV,533.0
1948-07-31,OROV,181.0
1948-08-31,OROV,107.0
1948-09-30,OROV,85.80000305175781
1948-10-31,OROV,80.30000305175781
1948-11-30,OROV,112.0
1948-12-31,OROV,137.0
1949-01-31,OROV,101.0
1949-02-28,OROV,146.0
1949-03-31,OROV,453.0
1949-04-30,OROV,638.0
1949-05-31,OROV,504.0
1949-06-30,OROV,179.0
1949-07-31,OROV,99.5
1949-08-31,OROV,80.30000305175781
1949-09-30,OROV,65.0999984741211
1949-10-31,OROV,59.59999847412109
1949-11-30,OROV,80.5999984741211
1949-12-31,OROV,77.4000015258789
1950-01-31,OROV,333.0
1950-02-28,OROV,568.0
1950-03-31,OROV,557.0
1950-04-30,OROV,834.0
1950-05-31,OROV,698.0
1950-06-30,OROV,318.0
1950-07-31,OROV,138.0
1950-08-31,OROV,98.0999984741211
1950-09-30,OROV,79.4000015258789
1950-10-31,OROV,178.0
1950-11-30,OROV,767.0
1950-12-31,OROV,1090.0
1951-01-31,OROV,668.0
1951-02-28,OROV,768.0
1951-03-31,OROV,522.0
1951-04-30,OROV,601.0
1951-05-31,OROV,546.0
1951-06-30,OROV,230.0
1951-07-31,OROV,134.0
1951-08-31,OROV,101.0
1951-09-30,OROV,86.0
1951-10-31,OROV,108.0
1951-11-30,OROV,191.0
1951-12-31,OROV,644.0
1952-01-31,OROV,532.0
1952-02-29,OROV,830.0
1952-03-31,OROV,677.0
1952-04-30,OROV,1830.0
1952-05-31,OROV,1690.0
1952-06-30,OROV,820.0
1952-07-31,OROV,336.0
1952-08-31,OROV,176.0
1952-09-30,OROV,128.0
1952-10-31,OROV,107.0
1952-11-30,OROV,110.0
1952-12-31,OROV,275.5
1953-01-31,OROV,1260.0
1953-02-28,OROV,352.0
1953-03-31,OROV,443.0
1953-04-30,OROV,738.0
1953-05-31,OROV,793.0
1953-06-30,OROV,620.0
1953-07-31,OROV,254.0
1953-08-31,OROV,143.0
1953-09-30,OROV,120.0
1953-10-31,OROV,108.0
1953-11-30,OROV,194.0
1953-12-31,OROV,168.0
1954-01-31,OROV,321.0
1954-02-28,OROV,504.0
1954-03-31,OROV,766.0
1954-04-30,OROV,1020.0
1954-05-31,OROV,559.0
1954-06-30,OROV,241.0
1954-07-31,OROV,145.0
1954-08-31,OROV,108.0
1954-09-30,OROV,96.0
1954-10-31,OROV,89.0
1954-11-30,OROV,148.0
1954-12-31,OROV,220.0
1955-01-31,OROV,187.0
1955-02-28,OROV,159.0
1955-03-31,OROV,277.0
1955-04-30,OROV,347.0
1955-05-31,OROV,537.0
1955-06-30,OROV,231.0
1955-07-31,OROV,115.0
1955-08-31,OROV,84.9000015258789
1955-09-30,OROV,77.0999984741211
1955-10-31,OROV,74.0999984741211
1955-11-30,OROV,111.0
1955-12-31,OROV,1960.0
1956-01-31,OROV,1370.0
1956-02-29,OROV,748.0
1956-03-31,OROV,717.0
1956-04-30,OROV,898.0
1956-05-31,OROV,1060.0
1956-06-30,OROV,513.0
1956-07-31,OROV,261.0
1956-08-31,OROV,142.0
1956-09-30,OROV,120.0
1956-10-31,OROV,142.0
1956-11-30,OROV,136.0
1956-12-31,OROV,124.0
1957-01-31,OROV,155.0
1957-02-28,OROV,649.0
1957-03-31,OROV,708.0
1957-04-30,OROV,447.0
1957-05-31,OROV,635.0
1957-06-30,OROV,290.0
1957-07-31,OROV,136.0
1957-08-31,OROV,104.0
1957-09-30,OROV,97.8000030517578
1957-10-31,OROV,153.8000030517578
1957-11-30,OROV,176.1999969482422
1957-12-31,OROV,341.29998779296875
1958-01-31,OROV,391.8999938964844
1958-02-28,OROV,1434.800048828125
1958-03-31,OROV,851.7000122070312
1958-04-30,OROV,1145.9000244140625
1958-05-31,OROV,1275.300048828125
1958-06-30,OROV,663.4000244140625
1958-07-31,OROV,265.1000061035156
1958-08-31,OROV,159.6999969482422
1958-09-30,OROV,111.0
1958-10-31,OROV,104.6999969482422
1958-11-30,OROV,118.5999984741211
1958-12-31,OROV,131.3000030517578
1959-01-31,OROV,417.6000061035156
1959-02-28,OROV,459.3999938964844
1959-03-31,OROV,427.3999938964844
1959-04-30,OROV,435.7999877929688
1959-05-31,OROV,301.0
1959-06-30,OROV,159.0
1959-07-31,OROV,118.0999984741211
1959-08-31,OROV,89.9000015258789
1959-09-30,OROV,88.4000015258789
1959-10-31,OROV,79.7300033569336
1959-11-30,OROV,72.05999755859375
1959-12-31,OROV,103.88999938964844
1960-01-31,OROV,153.00999450683594
1960-02-29,OROV,687.8599853515625
1960-03-31,OROV,757.8099975585938
1960-04-30,OROV,501.6499938964844
1960-05-31,OROV,379.6900024414063
1960-06-30,OROV,218.52999877929688
1960-07-31,OROV,113.54000091552734
1960-08-31,OROV,80.62999725341797
1960-09-30,OROV,74.19999694824219
1960-10-31,OROV,71.77999877929688
1960-11-30,OROV,147.1199951171875
1960-12-31,OROV,199.88999938964844
1961-01-31,OROV,159.9499969482422
1961-02-28,OROV,395.8299865722656
1961-03-31,OROV,361.260009765625
1961-04-30,OROV,388.1600036621094
1961-05-31,OROV,403.010009765625
1961-06-30,OROV,231.72999572753903
1961-07-31,OROV,112.72000122070312
1961-08-31,OROV,94.18000030517578
1961-09-30,OROV,71.5199966430664
1961-10-31,OROV,69.69000244140625
1961-11-30,OROV,94.61000061035156
1961-12-31,OROV,169.05999755859375
1962-01-31,OROV,132.72999572753906
1962-02-28,OROV,696.3900146484375
1962-03-31,OROV,424.7799987792969
1962-04-30,OROV,867.760009765625
1962-05-31,OROV,579.219970703125
1962-06-30,OROV,317.69000244140625
1962-07-31,OROV,139.0800018310547
1962-08-31,OROV,91.83999633789062
1962-09-30,OROV,75.88999938964844
1962-10-31,OROV,855.2999877929688
1962-11-30,OROV,185.6100006103516
1962-12-31,OROV,486.7699890136719
1963-01-31,OROV,389.2000122070313
1963-02-28,OROV,1081.9300537109375
1963-03-31,OROV,407.8999938964844
1963-04-30,OROV,1266.989990234375
1963-05-31,OROV,903.4199829101562
1963-06-30,OROV,316.5299987792969
1963-07-31,OROV,163.80999755859375
1963-08-31,OROV,104.47000122070312
1963-09-30,OROV,104.43000030517578
1963-10-31,OROV,112.12999725341795
1963-11-30,OROV,310.5400085449219
1963-12-31,OROV,155.8000030517578
1964-01-31,OROV,265.8999938964844
1964-02-29,OROV,192.3300018310547
1964-03-31,OROV,240.6300048828125
1964-04-30,OROV,416.3299865722656
1964-05-31,OROV,403.6700134277344
1964-06-30,OROV,224.92999267578125
1964-07-31,OROV,124.0999984741211
1964-08-31,OROV,82.5
1964-09-30,OROV,59.16999816894531
1964-10-31,OROV,68.9000015258789
1964-11-30,OROV,152.39999389648438
1964-12-31,OROV,1997.199951171875
1965-01-31,OROV,1199.0999755859375
1965-02-28,OROV,509.6000061035156
1965-03-31,OROV,504.2000122070313
1965-04-30,OROV,1004.5
1965-05-31,OROV,728.4000244140625
1965-06-30,OROV,357.8999938964844
1965-07-31,OROV,173.39999389648438
1965-08-31,OROV,145.6999969482422
1965-09-30,OROV,70.41999816894531
1965-10-31,OROV,93.0999984741211
1965-11-30,OROV,224.1000061035156
1965-12-31,OROV,163.5
1966-01-31,OROV,265.79998779296875
1966-02-28,OROV,198.8999938964844
1966-03-31,OROV,435.8999938964844
1966-04-30,OROV,661.7999877929688
1966-05-31,OROV,401.3999938964844
1966-06-30,OROV,151.3000030517578
1966-07-31,OROV,106.3000030517578
1966-08-31,OROV,85.5999984741211
1966-09-30,OROV,68.0
1966-10-31,OROV,61.09999847412109
1966-11-30,OROV,273.20001220703125
1966-12-31,OROV,481.2000122070313
1967-01-31,OROV,748.5
1967-02-28,OROV,559.4000244140625
1967-03-31,OROV,879.9000244140625
1967-04-30,OROV,609.4000244140625
1967-05-31,OROV,1264.800048828125
1967-06-30,OROV,890.7000122070312
1967-07-31,OROV,279.20001220703125
1967-08-31,OROV,134.6999969482422
1967-09-30,OROV,100.9000015258789
1967-10-31,OROV,116.0999984741211
1967-11-30,OROV,120.8000030517578
1967-12-31,OROV,166.8000030517578
1968-01-31,OROV,319.8999938964844
1968-02-29,OROV,796.9000244140625
1968-03-31,OROV,583.2000122070312
1968-04-30,OROV,465.6000061035156
1968-05-31,OROV,378.6000061035156
1968-06-30,OROV,186.5
1968-07-31,OROV,130.39999389648438
1968-08-31,OROV,114.5
1968-09-30,OROV,79.19999694824219
1968-10-31,OROV,114.3000030517578
1968-11-30,OROV,160.5
1968-12-31,OROV,307.8999938964844
1969-01-31,OROV,1635.199951171875
1969-02-28,OROV,732.5
1969-03-31,OROV,600.2000122070312
1969-04-30,OROV,1196.0999755859375
1969-05-31,OROV,1340.699951171875
1969-06-30,OROV,559.5999755859375
1969-07-31,OROV,207.8000030517578
1969-08-31,OROV,115.8000030517578
1969-09-30,OROV,98.3000030517578
1969-10-31,OROV,115.5
1969-11-30,OROV,130.1999969482422
1969-12-31,OROV,823.7999877929688
1970-01-31,OROV,2470.5
1970-02-28,OROV,654.0999755859375
1970-03-31,OROV,677.9000244140625
1970-04-30,OROV,361.0
1970-05-31,OROV,422.7999877929688
