basin,model,dp,dt,annual,freshet,maxmon,minmon,pct_annual,pct_freshet,pct_maxmon,pct_minmon
NHG,Hybrid dt·dp,0.05,1.0,149.9354,27.7435,36.3345,0.8508,13.7522,12.1039,12.4238,27.0801
NML,Hybrid dt·dp,0.05,1.0,1078.1549,577.7405,213.3407,19.2444,6.9707,-3.1623,1.355,-5.2474
TLG,Hybrid dt·dp,0.05,1.0,1927.5826,1180.83,438.046,17.4638,5.0594,-2.2381,4.9695,-8.5478
MRC,Hybrid dt·dp,0.05,1.0,912.1382,553.2074,215.5311,2.6118,6.3003,-3.1974,1.2431,-21.5583
MIL,Hybrid dt·dp,0.05,1.0,1747.1481,1200.3146,426.69,18.4091,4.7879,-0.0227,7.8436,-4.4236
PNF,Hybrid dt·dp,0.05,1.0,1602.177,1116.0124,396.7163,19.0117,4.4946,-0.1067,4.9958,-4.6339
TRM,Hybrid dt·dp,0.05,1.0,416.7208,249.3584,93.3376,3.6797,5.9422,-2.0983,1.7679,-14.6213
SCC,Hybrid dt·dp,0.05,1.0,320.7297,131.6938,59.8842,3.4268,9.5042,0.9996,17.7968,-5.6378
ISB,Hybrid dt·dp,0.05,1.0,969.1817,560.592,190.0528,20.8969,6.4932,-1.4326,-0.5167,-4.8163
SHA,Hybrid dt·dp,0.05,1.5,5335.6789,1535.2721,799.7829,177.1562,5.9995,-2.7801,8.8371,-1.8976
BND,Hybrid dt·dp,0.05,1.5,7805.9991,2107.9412,1165.8369,275.0307,5.5264,-0.946,8.5309,-0.8484
ORO,Hybrid dt·dp,0.05,1.5,3964.8567,1282.9956,722.4614,56.5901,7.8325,-9.2292,16.4482,1.0225
YRS,Hybrid dt·dp,0.05,1.5,2015.9302,709.4094,358.3122,23.3605,6.7209,-13.9859,10.7841,-1.9857
FOL,Hybrid dt·dp,0.05,1.5,2574.8935,1000.1544,476.0526,15.1553,6.8777,-10.6411,11.7626,-5.1959
MKM,Hybrid dt·dp,0.05,1.5,694.2037,362.5883,142.3653,3.354,4.3012,-12.0841,-7.1649,-24.7279
NHG,Hybrid dt·dp,0.05,1.5,149.523,27.5679,36.0973,0.9186,13.4394,11.3941,11.6899,37.1975
NML,Hybrid dt·dp,0.05,1.5,1073.3135,541.5607,202.8062,18.5294,6.4904,-9.2266,-3.6498,-8.7675
TLG,Hybrid dt·dp,0.05,1.5,1905.0908,1120.567,430.6847,16.4095,3.8335,-7.2273,3.2055,-14.0685
MRC,Hybrid dt·dp,0.05,1.5,899.4892,518.6148,205.2557,2.229,4.8262,-9.2505,-3.5836,-33.0559
MIL,Hybrid dt·dp,0.05,1.5,1721.6757,1149.6869,423.0269,16.3586,3.2601,-4.2396,6.9178,-15.0695
PNF,Hybrid dt·dp,0.05,1.5,1577.9501,1067.7825,392.5914,17.1159,2.9145,-4.4237,3.9041,-14.1435
TRM,Hybrid dt·dp,0.05,1.5,411.0016,234.801,88.2122,3.2795,4.4882,-7.8137,-3.8203,-23.906
SCC,Hybrid dt·dp,0.05,1.5,319.7041,126.8675,61.4443,3.1919,9.154,-2.7018,20.8656,-12.107
ISB,Hybrid dt·dp,0.05,1.5,958.9224,532.2091,181.3844,19.2406,5.3659,-6.4231,-5.0542,-12.3606
SHA,Hybrid dt·dp,0.05,2.0,5327.2223,1503.7797,800.4913,175.2948,5.8315,-4.7743,8.9334,-2.9283
BND,Hybrid dt·dp,0.05,2.0,7783.5371,2075.8966,1169.5681,273.1011,5.2228,-2.4518,8.8782,-1.544
ORO,Hybrid dt·dp,0.05,2.0,3963.2264,1231.1373,731.6377,56.6744,7.7881,-12.8981,17.9273,1.1728
YRS,Hybrid dt·dp,0.05,2.0,2009.4264,665.7746,366.3876,23.201,6.3766,-19.2765,13.2809,-2.6549
FOL,Hybrid dt·dp,0.05,2.0,2564.0782,946.9804,486.536,14.9986,6.4288,-15.392,14.2237,-6.1766
MKM,Hybrid dt·dp,0.05,2.0,685.6874,335.8267,132.1186,3.0272,3.0216,-18.573,-13.8466,-32.0623
NHG,Hybrid dt·dp,0.05,2.0,149.077,27.4189,35.7853,0.9909,13.101,10.7923,10.7245,47.9966
NML,Hybrid dt·dp,0.05,2.0,1069.6831,505.3956,189.9167,18.0298,6.1302,-15.2884,-9.7734,-11.2277
TLG,Hybrid dt·dp,0.05,2.0,1883.922,1057.5092,416.6772,15.6375,2.6798,-12.4479,-0.1512,-18.1114
MRC,Hybrid dt·dp,0.05,2.0,888.1033,484.6438,192.6378,1.9737,3.4992,-15.1949,-9.5107,-40.7253
MIL,Hybrid dt·dp,0.05,2.0,1697.4244,1095.965,414.3383,14.7472,1.8056,-8.7143,4.7218,-23.4358
PNF,Hybrid dt·dp,0.05,2.0,1554.6839,1015.0016,382.7486,15.4647,1.3971,-9.1481,1.2991,-22.426
TRM,Hybrid dt·dp,0.05,2.0,405.5409,220.2146,82.3975,2.9827,3.1,-13.5406,-10.1603,-30.7933
SCC,Hybrid dt·dp,0.05,2.0,318.6106,122.4242,62.7043,3.0028,8.7807,-6.1095,23.3442,-17.3142
ISB,Hybrid dt·dp,0.05,2.0,949.1844,504.7433,172.9216,17.8689,4.2959,-11.2523,-9.4841,-18.6088
SHA,Hybrid dt·dp,0.05,2.5,5315.9271,1477.0648,799.9232,173.7798,5.6071,-6.466,8.8561,-3.7672
BND,Hybrid dt·dp,0.05,2.5,7756.3866,2048.1371,1170.6132,271.4242,4.8557,-3.7563,8.9755,-2.1485
ORO,Hybrid dt·dp,0.05,2.5,3961.0809,1188.1345,738.5034,56.8726,7.7298,-15.9405,19.0339,1.5267
YRS,Hybrid dt·dp,0.05,2.5,2003.7369,629.4286,372.2972,23.1767,6.0754,-23.6834,15.108,-2.7569
FOL,Hybrid dt·dp,0.05,2.5,2554.85,900.7948,494.8589,15.017,6.0458,-19.5184,16.1777,-6.0611
MKM,Hybrid dt·dp,0.05,2.5,677.7957,309.4183,131.6751,2.7853,1.8359,-24.9761,-14.1359,-37.4925
NHG,Hybrid dt·dp,0.05,2.5,148.5072,27.2918,35.4611,1.0646,12.6687,10.2786,9.7215,59.012
NML,Hybrid dt·dp,0.05,2.5,1067.2335,469.7545,185.2072,17.6914,5.8871,-21.2624,-12.0108,-12.8936
TLG,Hybrid dt·dp,0.05,2.5,1864.7579,992.5331,396.1765,15.0845,1.6353,-17.8274,-5.0637,-21.0075
MRC,Hybrid dt·dp,0.05,2.5,877.5974,450.4059,178.2821,1.8081,2.2749,-21.186,-16.2541,-45.6977
MIL,Hybrid dt·dp,0.05,2.5,1674.751,1041.6343,401.7513,13.5004,0.4457,-13.2396,1.5405,-29.9089
PNF,Hybrid dt·dp,0.05,2.5,1532.056,960.3669,368.5958,14.1737,-0.0787,-14.0384,-2.4466,-28.9022
TRM,Hybrid dt·dp,0.05,2.5,400.6675,206.6142,80.7453,2.7841,1.861,-18.8803,-11.9617,-35.4009
SCC,Hybrid dt·dp,0.05,2.5,317.2819,118.7692,63.4944,2.8589,8.327,-8.9126,24.8983,-21.2767
ISB,Hybrid dt·dp,0.05,2.5,940.0788,478.4896,165.0436,16.7633,3.2954,-15.8684,-13.6079,-23.6448
SHA,Hybrid dt·dp,0.05,3.0,5302.3397,1453.5925,798.5239,172.5269,5.3372,-7.9524,8.6657,-4.4611
BND,Hybrid dt·dp,0.05,3.0,7725.5218,2023.3863,1169.4982,270.0395,4.4385,-4.9193,8.8717,-2.6478
ORO,Hybrid dt·dp,0.05,3.0,3958.6757,1152.3469,743.149,56.8266,7.6644,-18.4725,19.7827,1.4446
YRS,Hybrid dt·dp,0.05,3.0,1999.0361,600.3953,376.2045,23.2567,5.8265,-27.2036,16.3161,-2.4212
FOL,Hybrid dt·dp,0.05,3.0,2546.6157,860.9701,501.1029,15.1797,5.704,-23.0766,17.6436,-5.0437
MKM,Hybrid dt·dp,0.05,3.0,670.8488,285.4589,131.3254,2.6279,0.7922,-30.7855,-14.3639,-41.0241
NHG,Hybrid dt·dp,0.05,3.0,148.0268,27.1847,35.0995,1.1494,12.3043,9.8461,8.6027,71.6739
NML,Hybrid dt·dp,0.05,3.0,1065.7002,436.9157,186.2221,17.4971,5.735,-26.7666,-11.5286,-13.8505
TLG,Hybrid dt·dp,0.05,3.0,1847.3837,926.1618,369.0707,14.7153,0.6883,-23.3223,-11.5592,-22.9409
MRC,Hybrid dt·dp,0.05,3.0,868.1505,416.6443,179.556,1.7052,1.1739,-27.0938,-15.6557,-48.7867
MIL,Hybrid dt·dp,0.05,3.0,1653.2913,984.4531,384.0336,12.53,-0.8413,-18.0024,-2.9376,-34.9468
PNF,Hybrid dt·dp,0.05,3.0,1510.2645,902.5834,349.8125,13.157,-1.5,-19.2105,-7.4179,-34.002
TRM,Hybrid dt·dp,0.05,3.0,396.1888,193.9385,81.0658,2.6545,0.7224,-23.8569,-11.6122,-38.4084
SCC,Hybrid dt·dp,0.05,3.0,315.7931,115.52,64.1221,2.7485,7.8187,-11.4045,26.133,-24.3161
ISB,Hybrid dt·dp,0.05,3.0,931.4539,453.8096,165.6047,15.8909,2.3477,-20.2079,-13.3141,-27.6181
SHA,Hybrid dt·dp,0.05,3.5,5286.4526,1432.9711,796.1478,171.484,5.0216,-9.2582,8.3424,-5.0386
BND,Hybrid dt·dp,0.05,3.5,7691.2474,2001.1377,1166.7282,268.9013,3.9751,-5.9648,8.6139,-3.0581
ORO,Hybrid dt·dp,0.05,3.5,3956.1583,1121.3707,746.0674,56.9234,7.5959,-20.664,20.2531,1.6174
YRS,Hybrid dt·dp,0.05,3.5,1994.9019,576.2875,379.2425,23.3961,5.6077,-30.1266,17.2554,-1.8362
FOL,Hybrid dt·dp,0.05,3.5,2539.2274,826.9814,505.8332,15.4546,5.3973,-26.1133,18.7541,-3.3241
MKM,Hybrid dt·dp,0.05,3.5,664.634,263.7364,129.6471,2.5473,-0.1416,-36.0525,-15.4583,-42.8328
NHG,Hybrid dt·dp,0.05,3.5,147.3899,27.1016,34.7211,1.2338,11.821,9.5101,7.432,84.2802
NML,Hybrid dt·dp,0.05,3.5,1064.7732,405.8072,186.5342,17.4017,5.643,-31.9808,-11.3803,-14.3203
TLG,Hybrid dt·dp,0.05,3.5,1831.7526,860.2493,352.7139,14.4858,-0.1636,-28.7792,-15.4787,-24.1428
MRC,Hybrid dt·dp,0.05,3.5,859.7278,384.2282,178.9008,1.6543,0.1924,-32.7661,-15.9635,-50.3168
MIL,Hybrid dt·dp,0.05,3.5,1633.2463,926.2763,362.6321,11.7976,-2.0436,-22.8481,-8.3467,-38.7493
PNF,Hybrid dt·dp,0.05,3.5,1489.2176,843.3596,327.2764,12.3955,-2.8726,-24.5116,-13.3823,-37.8219
TRM,Hybrid dt·dp,0.05,3.5,392.1378,182.3602,80.5142,2.5784,-0.3075,-28.4028,-12.2136,-40.1727
SCC,Hybrid dt·dp,0.05,3.5,314.2003,112.5962,64.4398,2.6583,7.2749,-13.6469,26.758,-26.8018
ISB,Hybrid dt·dp,0.05,3.5,922.954,430.1643,165.3293,15.1936,1.4137,-24.3654,-13.4583,-30.7946
SHA,Hybrid dt·dp,0.05,4.0,5268.7099,1414.3725,793.1531,170.6051,4.6691,-10.436,7.9348,-5.5253
BND,Hybrid dt·dp,0.05,4.0,7653.9882,1980.6458,1166.0532,267.9702,3.4714,-6.9277,8.551,-3.3938
ORO,Hybrid dt·dp,0.05,4.0,3953.5918,1094.7341,747.7634,57.1371,7.5261,-22.5485,20.5265,1.9989
YRS,Hybrid dt·dp,0.05,4.0,1991.397,556.4122,381.1388,23.5748,5.4221,-32.5364,17.8417,-1.0867
FOL,Hybrid dt·dp,0.05,4.0,2532.4012,796.7299,509.6009,15.8002,5.114,-28.8161,19.6387,-1.1619
MKM,Hybrid dt·dp,0.05,4.0,659.1139,244.8383,132.3714,2.5279,-0.9709,-40.6347,-13.6818,-43.2675
NHG,Hybrid dt·dp,0.05,4.0,146.7119,27.0218,34.3219,1.3213,11.3067,9.1876,6.1967,97.3494
NML,Hybrid dt·dp,0.05,4.0,1064.2784,377.8943,193.0815,17.0301,5.5939,-36.6595,-8.2698,-16.1498
TLG,Hybrid dt·dp,0.05,4.0,1817.5806,794.8549,353.3909,14.3904,-0.936,-34.1933,-15.3165,-24.6419
MRC,Hybrid dt·dp,0.05,4.0,852.1692,353.3592,176.2828,1.6425,-0.6885,-38.1677,-17.1933,-50.6705
MIL,Hybrid dt·dp,0.05,4.0,1614.4367,866.7313,337.5528,11.2705,-3.1717,-27.8077,-14.6854,-41.4862
PNF,Hybrid dt·dp,0.05,4.0,1468.8102,784.6689,301.8867,11.8512,-4.2036,-29.7649,-20.102,-40.5519
TRM,Hybrid dt·dp,0.05,4.0,388.4934,171.9871,79.3287,2.5402,-1.234,-32.4754,-13.5062,-41.0609
SCC,Hybrid dt·dp,0.05,4.0,312.453,110.2443,64.6095,2.5916,6.6783,-15.4506,27.0918,-28.6382
ISB,Hybrid dt·dp,0.05,4.0,914.9239,408.1721,164.7919,14.6487,0.5314,-28.2322,-13.7396,-33.2764
SHA,Hybrid dt·dp,0.1,0.0,5655.7668,1764.3639,835.3997,188.547,12.3585,11.727,13.6839,4.4102
BND,Hybrid dt·dp,0.1,0.0,8297.8157,2363.4496,1231.2324,285.3795,12.1751,11.0605,14.6187,2.8825
ORO,Hybrid dt·dp,0.1,0.0,4271.9687,1619.462,718.8571,60.7479,16.185,14.5755,15.8673,8.4447
YRS,Hybrid dt·dp,0.1,0.0,2200.2426,950.5092,364.7686,26.4395,16.4782,15.2468,12.7803,10.9331
FOL,Hybrid dt·dp,0.1,0.0,2837.8181,1295.2341,484.3593,18.8708,17.7911,15.7228,13.7127,18.0463
MKM,Hybrid dt·dp,0.1,0.0,785.8837,476.5376,172.1154,5.6621,18.0757,15.5449,12.2349,27.0697
NHG,Hybrid dt·dp,0.1,0.0,170.7085,31.923,41.4942,0.786,29.5123,28.9922,28.3887,17.3943
NML,Hybrid dt·dp,0.1,0.0,1176.0328,692.2003,237.5044,22.5957,16.6818,16.0228,12.8348,11.2533
TLG,Hybrid dt·dp,0.1,0.0,2122.2553,1378.1966,461.0847,22.3461,15.6697,14.102,10.4903,17.0194
MRC,Hybrid dt·dp,0.1,0.0,1024.6127,667.0459,240.8977,4.4568,19.408,16.7226,13.1588,33.8516
MIL,Hybrid dt·dp,0.1,0.0,1937.4847,1378.4317,453.9469,23.0852,16.2036,14.8131,14.7326,19.8537
PNF,Hybrid dt·dp,0.1,0.0,1772.9973,1280.7357,435.6471,23.4,15.6356,14.6376,15.2993,17.3788
TRM,Hybrid dt·dp,0.1,0.0,466.4012,298.7397,105.4149,5.4298,18.5723,17.2895,14.9361,25.9864
SCC,Hybrid dt·dp,0.1,0.0,352.8721,156.6062,60.5869,4.5168,20.4783,20.1056,19.1791,24.3742
ISB,Hybrid dt·dp,0.1,0.0,1074.7439,668.8811,219.7541,25.2241,18.0923,17.6076,15.0304,14.8937
SHA,Hybrid dt·dp,0.1,0.5,5657.7663,1707.3933,843.7606,186.2481,12.3982,8.1193,14.8217,3.1372
BND,Hybrid dt·dp,0.1,0.5,8292.5531,2305.999,1236.9567,282.7491,12.104,8.3609,15.1516,1.9342
ORO,Hybrid dt·dp,0.1,0.5,4269.6928,1518.4875,744.0789,59.5494,16.1231,7.4317,19.9326,6.3052
YRS,Hybrid dt·dp,0.1,0.5,2189.0452,880.1064,367.8291,25.5072,15.8854,6.7107,13.7266,7.0215
FOL,Hybrid dt·dp,0.1,0.5,2818.8107,1212.9209,488.8635,17.5939,17.0022,8.3685,14.7702,10.0583
MKM,Hybrid dt·dp,0.1,0.5,774.3442,448.243,167.7897,4.8612,16.3419,8.6843,9.4141,9.0962
NHG,Hybrid dt·dp,0.1,0.5,170.2766,31.6743,41.2654,0.8442,29.1847,27.987,27.6807,26.0866
NML,Hybrid dt·dp,0.1,0.5,1168.4211,658.106,233.7792,21.1786,15.9266,10.3081,11.0651,4.2758
TLG,Hybrid dt·dp,0.1,0.5,2096.2118,1321.2222,463.1248,20.254,14.2503,9.3851,10.9791,6.0635
MRC,Hybrid dt·dp,0.1,0.5,1009.7091,632.5758,236.6306,3.6105,17.6711,10.6909,11.1544,8.4344
MIL,Hybrid dt·dp,0.1,0.5,1909.6554,1334.4121,449.3763,21.5138,14.5345,11.1466,13.5774,11.6952
PNF,Hybrid dt·dp,0.1,0.5,1747.15,1240.636,417.329,21.7866,13.9498,11.0483,10.4512,9.2856
TRM,Hybrid dt·dp,0.1,0.5,459.5259,284.1944,103.5309,4.6747,16.8245,11.5789,12.8819,8.4665
SCC,Hybrid dt·dp,0.1,0.5,351.9996,149.9958,63.1385,4.1723,20.1804,15.0359,24.1982,14.8902
ISB,Hybrid dt·dp,0.1,0.5,1062.9997,638.1499,212.4816,23.7425,16.8019,12.2042,11.2236,8.1452
SHA,Hybrid dt·dp,0.1,1.0,5656.8926,1658.3815,849.7451,183.9622,12.3808,5.0157,15.6361,1.8714
BND,Hybrid dt·dp,0.1,1.0,8281.9412,2256.7478,1242.0073,280.5003,11.9605,6.0465,15.6218,1.1235
ORO,Hybrid dt·dp,0.1,1.0,4269.1063,1435.0631,763.5389,58.8723,16.1072,1.5295,23.0692,5.0965
YRS,Hybrid dt·dp,0.1,1.0,2179.6398,815.7165,370.9284,24.8572,15.3875,-1.0965,14.6848,4.294
FOL,Hybrid dt·dp,0.1,1.0,2802.7822,1138.9117,499.7024,16.7428,16.3369,1.7562,17.3148,4.7344
MKM,Hybrid dt·dp,0.1,1.0,763.4992,418.7431,160.6605,4.2291,14.7125,1.5316,4.7653,-5.0895
NHG,Hybrid dt·dp,0.1,1.0,169.8348,31.4518,41.0208,0.91,28.8494,27.0882,26.9238,35.9148
NML,Hybrid dt·dp,0.1,1.0,1162.157,620.8203,226.6805,20.0668,15.3051,4.0585,7.6926,-1.1981
TLG,Hybrid dt·dp,0.1,1.0,2071.6499,1260.2025,460.5581,18.6507,12.9115,4.3332,10.3641,-2.3325
MRC,Hybrid dt·dp,0.1,1.0,995.5893,596.8038,229.3237,2.9813,16.0256,4.4313,7.7221,-10.4636
MIL,Hybrid dt·dp,0.1,1.0,1882.5599,1285.3139,451.5035,20.2318,12.9094,7.0571,14.1151,5.0393
PNF,Hybrid dt·dp,0.1,1.0,1722.1306,1194.5046,419.9373,20.4439,12.318,6.9191,11.1415,2.5506
TRM,Hybrid dt·dp,0.1,1.0,453.1811,269.5491,100.1041,4.0941,15.2114,5.8289,9.1457,-5.0058
SCC,Hybrid dt·dp,0.1,1.0,350.9912,144.087,65.185,3.8343,19.8361,10.5043,28.2239,5.5823
ISB,Hybrid dt·dp,0.1,1.0,1051.7257,606.9242,204.0718,22.4497,15.5631,6.7139,6.8215,2.2563
SHA,Hybrid dt·dp,0.1,1.5,5652.0364,1617.0573,853.0505,181.4626,12.2843,2.3989,16.0859,0.4872
BND,Hybrid dt·dp,0.1,1.5,8265.0906,2214.8828,1251.2729,278.5866,11.7327,4.0793,16.4843,0.4336
ORO,Hybrid dt·dp,0.1,1.5,4268.1477,1367.4413,777.3079,58.6155,16.0811,-3.2547,25.2885,4.6381
YRS,Hybrid dt·dp,0.1,1.5,2172.0508,759.7738,383.6894,24.4563,14.9857,-7.8794,18.6303,2.6119
FOL,Hybrid dt·dp,0.1,1.5,2789.3494,1073.3509,513.6345,16.2385,15.7793,-4.1014,20.5856,1.5795
MKM,Hybrid dt·dp,0.1,1.5,753.6155,389.1329,151.0718,3.7423,13.2275,-5.6479,-1.4874,-16.0131
NHG,Hybrid dt·dp,0.1,1.5,169.1983,31.2376,40.7086,0.9775,28.3666,26.2227,25.958,45.9948
NML,Hybrid dt·dp,0.1,1.5,1157.0143,581.958,215.8993,19.2292,14.7949,-2.4554,2.5706,-5.3223
TLG,Hybrid dt·dp,0.1,1.5,2048.768,1196.4295,453.5855,17.4312,11.6644,-0.9466,8.6932,-8.7182
MRC,Hybrid dt·dp,0.1,1.5,982.5781,559.8346,218.8139,2.5233,14.5093,-2.0377,2.7852,-24.217
MIL,Hybrid dt·dp,0.1,1.5,1856.798,1232.1352,448.1199,17.8893,11.3643,2.6277,13.2599,-7.1224
PNF,Hybrid dt·dp,0.1,1.5,1697.7268,1144.0947,416.4942,18.5445,10.7264,2.407,10.2303,-6.9775
TRM,Hybrid dt·dp,0.1,1.5,447.214,254.0045,94.8218,3.6366,13.6944,-0.2742,3.3862,-15.6196
SCC,Hybrid dt·dp,0.1,1.5,349.8695,138.8883,66.8657,3.5725,19.4531,6.5172,31.5298,-1.6284
ISB,Hybrid dt·dp,0.1,1.5,1040.9881,576.2617,195.0031,20.6931,14.3832,1.3226,2.0745,-5.7448
SHA,Hybrid dt·dp,0.1,2.0,5643.6587,1582.8865,854.2135,179.4359,12.1179,0.235,16.2441,-0.6351
BND,Hybrid dt·dp,0.1,2.0,8242.5585,2179.8944,1256.1316,276.9249,11.4281,2.4351,16.9367,-0.1655
ORO,Hybrid dt·dp,0.1,2.0,4266.969,1311.6431,787.2916,58.6426,16.0491,-7.2024,26.8977,4.6864
YRS,Hybrid dt·dp,0.1,2.0,2165.6851,713.0012,392.5832,24.2603,14.6487,-13.5504,21.3801,1.7896
FOL,Hybrid dt·dp,0.1,2.0,2778.2223,1016.437,524.984,16.0043,15.3174,-9.1863,23.2501,0.1146
MKM,Hybrid dt·dp,0.1,2.0,744.7861,360.5051,140.4629,3.3734,11.901,-12.5892,-8.4054,-24.2933
NHG,Hybrid dt·dp,0.1,2.0,168.5156,31.043,40.331,1.0474,27.8486,25.4361,24.7897,56.447
NML,Hybrid dt·dp,0.1,2.0,1153.1416,543.0867,202.5364,18.6366,14.4106,-8.9708,-3.778,-8.2397
TLG,Hybrid dt·dp,0.1,2.0,2027.1579,1129.5792,439.6797,16.5336,10.4866,-6.4812,5.361,-13.4187
MRC,Hybrid dt·dp,0.1,2.0,970.8137,523.4997,205.8992,2.2129,13.1383,-8.3957,-3.2813,-33.5409
MIL,Hybrid dt·dp,0.1,2.0,1832.2023,1175.2396,439.3382,16.0451,9.8891,-2.1113,11.0403,-16.6972
PNF,Hybrid dt·dp,0.1,2.0,1674.1066,1088.5413,406.7588,16.6622,9.1859,-2.5656,7.6537,-16.4192
TRM,Hybrid dt·dp,0.1,2.0,441.4401,238.34,88.6534,3.293,12.2265,-6.4243,-3.3393,-23.5937
SCC,Hybrid dt·dp,0.1,2.0,348.66,134.0914,68.2078,3.3624,19.0402,2.8384,34.1699,-7.4115
ISB,Hybrid dt·dp,0.1,2.0,1030.7773,546.6136,186.0905,19.1491,13.2613,-3.8904,-2.5908,-12.7774
SHA,Hybrid dt·dp,0.1,2.5,5632.1439,1553.9585,854.0219,177.7852,11.8892,-1.5968,16.2181,-1.5492
BND,Hybrid dt·dp,0.1,2.5,8215.0387,2149.6937,1258.0527,275.4639,11.0561,1.016,17.1155,-0.6922
ORO,Hybrid dt·dp,0.1,2.5,4265.13,1265.5472,794.787,58.8886,15.999,-10.4636,28.1058,5.1256
YRS,Hybrid dt·dp,0.1,2.5,2160.1192,673.9616,399.1692,24.2081,14.3541,-18.2839,23.4164,1.5706
FOL,Hybrid dt·dp,0.1,2.5,2768.7671,967.1795,533.9523,15.9649,14.925,-13.5873,25.3556,-0.1317
MKM,Hybrid dt·dp,0.1,2.5,736.6503,332.2745,140.1802,3.0941,10.6786,-19.4342,-8.5897,-30.5608
NHG,Hybrid dt·dp,0.1,2.5,167.8309,30.8828,39.9432,1.1253,27.3291,24.7889,23.5897,68.076
NML,Hybrid dt·dp,0.1,2.5,1150.4833,504.6271,197.4775,18.2285,14.1469,-15.4172,-6.1813,-10.2494
TLG,Hybrid dt·dp,0.1,2.5,2007.5381,1060.5408,418.9759,15.8861,9.4173,-12.1969,0.3997,-16.8094
MRC,Hybrid dt·dp,0.1,2.5,959.9894,486.8075,191.3947,2.0085,11.8768,-14.8163,-10.0947,-39.68
MIL,Hybrid dt·dp,0.1,2.5,1808.828,1117.2301,426.5017,14.6111,8.4872,-6.943,7.796,-24.1423
PNF,Hybrid dt·dp,0.1,2.5,1650.9766,1030.5975,392.4543,15.1819,7.6773,-7.7521,3.8678,-23.8448
TRM,Hybrid dt·dp,0.1,2.5,436.2813,223.6557,86.9923,3.0584,10.915,-12.1895,-5.1505,-29.0372
SCC,Hybrid dt·dp,0.1,2.5,347.1623,130.1198,69.0541,3.198,18.5289,-0.2075,35.8346,-11.9381
ISB,Hybrid dt·dp,0.1,2.5,1021.1959,518.3188,177.8638,17.8991,12.2085,-8.8654,-6.8971,-18.4711
SHA,Hybrid dt·dp,0.1,3.0,5618.2379,1528.6902,852.8898,176.4206,11.6129,-3.1969,16.064,-2.3049
BND,Hybrid dt·dp,0.1,3.0,8183.5185,2122.9032,1257.5916,274.1071,10.63,-0.2429,17.0726,-1.1813
ORO,Hybrid dt·dp,0.1,3.0,4262.9055,1227.4217,799.8387,58.8715,15.9385,-13.161,28.9201,5.095
YRS,Hybrid dt·dp,0.1,3.0,2155.5835,642.864,403.5643,24.2673,14.114,-22.0544,24.7753,1.8189
FOL,Hybrid dt·dp,0.1,3.0,2760.2868,924.6143,540.7317,16.0814,14.573,-17.3903,26.9472,0.5972
MKM,Hybrid dt·dp,0.1,3.0,729.5248,306.7129,139.8518,2.9125,9.608,-25.6321,-8.8039,-34.637
NHG,Hybrid dt·dp,0.1,3.0,167.0733,30.758,39.5089,1.2056,26.7544,24.2846,22.246,80.0775
NML,Hybrid dt·dp,0.1,3.0,1148.8936,469.2275,198.6694,17.9829,13.9892,-21.3507,-5.6151,-11.4583
TLG,Hybrid dt·dp,0.1,3.0,1989.5242,989.6608,391.3383,15.4441,8.4354,-18.0652,-6.2231,-19.1244
MRC,Hybrid dt·dp,0.1,3.0,950.1967,450.4326,192.754,1.8779,10.7356,-21.1813,-9.4561,-43.6025
MIL,Hybrid dt·dp,0.1,3.0,1786.6597,1056.0988,408.0997,13.4853,7.1576,-12.0348,3.145,-29.9869
PNF,Hybrid dt·dp,0.1,3.0,1628.5525,968.978,372.9053,14.0086,6.2148,-13.2676,-1.3061,-29.7304
TRM,Hybrid dt·dp,0.1,3.0,431.5291,209.9631,87.3638,2.9016,9.7069,-17.5654,-4.7454,-32.6752
SCC,Hybrid dt·dp,0.1,3.0,345.504,126.5921,69.7435,3.0718,17.9627,-2.913,37.1907,-15.4155
ISB,Hybrid dt·dp,0.1,3.0,1012.2055,491.7255,178.5274,16.9083,11.2206,-13.5412,-6.5497,-22.9844
SHA,Hybrid dt·dp,0.1,3.5,5601.8494,1506.5836,850.6014,175.2853,11.2873,-4.5968,15.7526,-2.9336
BND,Hybrid dt·dp,0.1,3.5,8148.1849,2098.9005,1255.2828,272.8886,10.1523,-1.3708,16.8576,-1.6206
ORO,Hybrid dt·dp,0.1,3.5,4260.4879,1194.6213,803.0566,58.9167,15.8728,-15.4816,29.4387,5.1757
YRS,Hybrid dt·dp,0.1,3.5,2151.6706,617.1453,406.9924,24.3885,13.9068,-25.1727,25.8352,2.3274
FOL,Hybrid dt·dp,0.1,3.5,2752.6938,888.3965,545.8741,16.3191,14.2578,-20.6261,28.1545,2.0841
MKM,Hybrid dt·dp,0.1,3.5,723.2011,283.5648,139.7968,2.8159,8.6579,-31.2448,-8.8397,-36.8056
NHG,Hybrid dt·dp,0.1,3.5,166.2281,30.6517,39.0453,1.2893,26.1131,23.855,20.8116,92.5711
NML,Hybrid dt·dp,0.1,3.5,1147.9756,435.7342,201.3367,17.8537,13.8981,-26.9647,-4.3479,-12.0947
TLG,Hybrid dt·dp,0.1,3.5,1973.4189,919.4247,373.701,15.1551,7.5576,-23.8801,-10.4496,-20.6378
MRC,Hybrid dt·dp,0.1,3.5,941.5252,415.6032,192.1156,1.8095,9.725,-27.2759,-9.756,-45.6542
